chrom1,start1,end1,chrom2,start2,end2,name,Zscore,strand1,strand2
chr1,159548915,159553145,chr1,159622881,159628285,10139,1e-10,.,.
chr1,159549203,159552269,chr1,159584593,159589138,10140,1e-10,.,.
chr1,159550072,159553138,chr1,159634086,159637979,10141,1e-10,.,.
chr1,159550602,159554394,chr1,159571329,159573883,10142,1e-10,.,.
chr1,159550805,159552373,chr1,159562654,159565885,10143,1e-10,.,.
chr1,159551581,159554559,chr1,159617836,159621185,10144,1e-10,.,.
chr1,159553637,159556607,chr1,159603234,159606343,10145,1e-10,.,.
chr1,159556962,159559931,chr1,159602496,159606634,10146,1e-10,.,.
chr1,159570529,159573104,chr1,159586358,159589551,10148,1e-10,.,.
chr1,159574408,159576948,chr1,159595511,159598682,10149,1e-10,.,.
chr1,159582168,159585347,chr1,159588542,159591648,10150,1e-10,.,.
chr1,159601068,159603791,chr1,159624124,159627463,10152,1e-10,.,.
chr1,159605734,159608930,chr1,159619973,159624295,10153,1e-10,.,.
chr1,159621256,159626756,chr1,159675289,159678541,10156,1e-10,.,.
chr1,159625381,159631035,chr1,159660670,159667240,10158,1e-10,.,.
chr1,159634352,159642899,chr1,159652579,159666131,10159,1e-10,.,.
chr1,159640059,159642641,chr1,159648564,159651661,10160,1e-10,.,.
chr1,159643458,159650787,chr1,159653625,159661179,10161,1e-10,.,.
chr1,159656724,159660849,chr1,159671663,159677134,10162,1e-10,.,.
chr1,159661887,159668725,chr1,159672401,159678626,10163,1e-10,.,.
chr1,159662980,159666958,chr1,159667988,159671348,10164,1e-10,.,.
chr1,159708546,159711850,chr1,159733404,159737129,10165,1e-10,.,.
chr1,159716045,159719605,chr1,159976536,159979368,10167,1e-10,.,.
chr1,159720255,159723190,chr1,159979703,159981855,10168,1e-10,.,.
chr1,159736435,159746093,chr1,159765174,159770919,10170,1e-10,.,.
chr1,159736657,159739477,chr1,159758006,159761744,10171,1e-10,.,.
chr1,159738724,159740833,chr1,159775263,159778480,10172,1e-10,.,.
chr1,159741275,159743787,chr1,159778536,159781225,10173,1e-10,.,.
chr1,159741589,159743645,chr1,159961021,159963873,10174,1.92e-09,.,.
chr1,159742722,159746649,chr1,159758848,159762267,10175,1e-10,.,.
chr1,159759302,159761909,chr1,159765529,159768400,10176,1e-10,.,.
chr1,159764800,159770626,chr1,159961048,159966566,10177,1e-10,.,.
chr1,159764834,159771224,chr1,159845116,159851111,10178,1e-10,.,.
chr1,159765840,159771038,chr1,159774234,159780050,10179,1e-10,.,.
chr1,159775481,159780045,chr1,159960743,159965054,10180,1e-10,.,.
chr1,159775487,159780172,chr1,159856123,159861220,10181,1e-10,.,.
chr1,159826473,159829474,chr1,159907326,159910386,10182,1e-10,.,.
chr1,159841003,159844576,chr1,159847917,159850335,10183,1e-10,.,.
chr1,159845636,159847920,chr1,159872160,159875100,10184,1e-10,.,.
chr1,159846320,159850474,chr1,159961036,159965052,10185,1e-10,.,.
chr1,159846982,159849172,chr1,159857438,159859635,10186,1e-10,.,.
chr1,159848870,159850720,chr1,159956941,159959675,10187,1e-10,.,.
chr1,159857632,159862411,chr1,159961779,159966578,10188,1e-10,.,.
chr1,159881087,159885456,chr1,159960866,159964061,10189,1e-10,.,.
chr1,159912288,159916938,chr1,159962717,159966668,10191,1e-10,.,.
chr1,159917852,159921072,chr1,159924095,159926821,10192,1e-10,.,.
chr1,159917915,159920444,chr1,159961639,159965738,10193,1e-10,.,.
chr1,159924041,159926163,chr1,159962949,159965333,10194,1e-10,.,.
chr1,159927564,159930903,chr1,159961800,159965086,10195,1e-10,.,.
chr1,159934403,159939114,chr1,159940471,159944240,10196,1e-10,.,.
chr1,159935893,159939818,chr1,159945014,159947029,10198,1e-10,.,.
chr1,159993299,159996809,chr1,160802440,160805117,10199,1e-10,.,.
chr1,160054222,160057775,chr1,160073045,160075352,10202,1e-10,.,.
chr1,160117515,160121090,chr1,160127948,160130476,10203,1e-10,.,.
chr1,160118768,160120569,chr1,160135276,160138379,10204,1e-10,.,.
chr1,160135495,160138461,chr1,160140434,160143974,10205,1e-10,.,.
chr1,160146621,160151703,chr1,160154130,160157739,10206,1e-10,.,.
chr1,160153354,160156826,chr1,160161987,160164459,10207,1e-10,.,.
chr1,160169729,160173153,chr1,160174406,160177826,10208,1e-10,.,.
chr1,160271214,160274047,chr1,160300507,160303614,10214,1e-10,.,.
chr1,160297661,160302568,chr1,160796753,160800122,10216,1e-10,.,.
chr1,160314724,160317252,chr1,160320611,160324716,10217,1e-10,.,.
chr1,160350750,160352986,chr1,160354721,160358881,10218,1e-10,.,.
chr1,160413423,160416800,chr1,160418742,160421876,10221,1e-10,.,.
chr1,160429785,160432433,chr1,160435186,160439009,10222,1e-10,.,.
chr1,160435357,160438345,chr1,160441846,160444865,10223,1e-10,.,.
chr1,160473763,160478364,chr1,160482251,160486300,10225,1e-10,.,.
chr1,160507656,160511211,chr1,160525336,160529620,10227,1e-10,.,.
chr1,160565758,160568562,chr1,160570324,160574198,10229,1e-10,.,.
chr1,160566294,160568618,chr1,160579408,160582204,10230,1e-10,.,.
chr1,160567452,160572150,chr1,160795746,160800067,10231,1e-10,.,.
chr1,160569903,160572283,chr1,160581904,160586731,10232,1e-10,.,.
chr1,160573931,160576728,chr1,160796748,160799624,10234,6.24e-10,.,.
chr1,160582714,160588407,chr1,160796990,160802486,10236,1e-10,.,.
chr1,160590241,160596490,chr1,160796839,160801863,10237,1e-10,.,.
chr1,160596736,160601856,chr1,160796957,160799686,10238,1e-10,.,.
chr1,160616588,160620526,chr1,160796629,160800369,10239,1e-10,.,.
chr1,160623290,160631122,chr1,160796426,160800092,10240,1e-10,.,.
chr1,160624241,160627524,chr1,160740664,160743991,10241,1e-10,.,.
chr1,160624633,160629708,chr1,160732681,160735280,10242,1e-10,.,.
chr1,160631820,160635073,chr1,160796848,160799225,10243,1e-10,.,.
chr1,160637727,160641797,chr1,160796875,160799699,10244,1e-10,.,.
chr1,160642409,160644867,chr1,160733789,160736197,10246,1e-10,.,.
chr1,160643217,160645708,chr1,160797192,160799739,10247,1.57e-09,.,.
chr1,160647581,160649723,chr1,160662078,160665003,10248,1e-10,.,.
chr1,160648491,160652641,chr1,160654976,160657412,10249,1e-10,.,.
chr1,160654499,160658441,chr1,160733164,160736543,10251,1e-10,.,.
chr1,160694750,160698696,chr1,160707707,160710981,10252,1e-10,.,.
chr1,160696889,160699716,chr1,160733048,160736186,10253,1e-10,.,.
chr1,160703593,160707050,chr1,160732765,160735785,10254,1e-10,.,.
chr1,160703656,160706520,chr1,160710118,160713327,10255,1e-10,.,.
chr1,160710168,160713386,chr1,160732747,160735291,10256,1e-10,.,.
chr1,160720901,160724019,chr1,160727389,160730933,10257,1e-10,.,.
chr1,160727850,160730869,chr1,160731991,160737405,10258,1e-10,.,.
chr1,160731973,160744347,chr1,160795154,160805973,10259,1e-10,.,.
chr1,160743044,160746012,chr1,160807509,160809718,10261,1e-10,.,.
chr1,160751131,160753800,chr1,160760874,160764165,10262,1e-10,.,.
chr1,160756229,160758966,chr1,160767072,160771299,10264,1e-10,.,.
chr1,160763206,160766851,chr1,160768490,160771387,10265,1e-10,.,.
chr1,160773275,160776604,chr1,160777763,160782512,10266,1e-10,.,.
chr1,160796051,160800470,chr1,160865549,160869800,10267,1e-10,.,.
chr1,160796667,160799700,chr1,160848470,160851969,10268,8.56e-09,.,.
chr1,160797365,160800784,chr1,160837491,160840224,10269,2.64e-09,.,.
chr1,160849604,160853925,chr1,160855238,160858175,10274,1e-10,.,.
chr1,160852429,160858704,chr1,160870062,160874962,10275,1e-10,.,.
chr1,160856880,160858641,chr1,160865534,160868334,10276,1e-10,.,.
chr1,160937939,160940024,chr1,160945321,160949038,10283,1e-10,.,.
chr1,160996307,161001338,chr1,161002911,161006198,10286,1e-10,.,.
chr1,161085236,161089075,chr1,161091795,161095341,10288,1e-10,.,.
chr1,161086958,161088893,chr1,161549681,161552479,10289,1e-10,.,.
chr1,161098801,161102099,chr1,161111544,161115575,10291,1e-10,.,.
chr1,161119716,161123200,chr1,161130527,161133827,10292,1e-10,.,.
chr1,161127822,161130372,chr1,161134684,161138065,10293,1e-10,.,.
chr1,161157885,161160277,chr1,161162887,161165962,10294,1e-10,.,.
chr1,161173515,161177253,chr1,161180041,161182954,10295,1e-10,.,.
chr1,161236985,161239392,chr1,161243010,161246422,10296,1e-10,.,.
chr1,161380021,161383580,chr1,161385598,161388553,10297,1e-10,.,.
chr1,161402743,161405667,chr1,161409072,161412935,10298,1e-10,.,.
chr1,161424801,161427787,chr1,161430794,161433817,10300,1e-10,.,.
chr1,161496683,161500982,chr1,161504013,161507667,10301,1e-10,.,.
chr1,161502026,161504685,chr1,161507954,161511229,10302,1e-10,.,.
chr1,161591397,161594885,chr1,161603205,161606388,10307,1e-10,.,.
chr1,161612284,161615471,chr1,161617673,161620781,10308,1e-10,.,.
chr1,161669487,161672555,chr1,161675112,161677820,10309,1e-10,.,.
chr1,162022149,162026778,chr1,162027996,162031392,10310,1e-10,.,.
chr1,162157816,162161511,chr1,162162853,162166472,10311,1e-10,.,.
chr1,162541295,162544406,chr1,162549861,162552293,10313,1e-10,.,.
chr1,162794541,162797831,chr1,162800911,162804595,10314,1e-10,.,.
chr1,162895493,162898602,chr1,162901277,162903792,10315,1e-10,.,.
chr1,162908491,162911438,chr1,162913700,162916754,10316,1e-10,.,.
chr1,162911854,162914506,chr1,162921059,162923830,10318,1e-10,.,.
chr1,162925838,162929300,chr1,163007245,163009372,10321,1e-10,.,.
chr1,162961390,162963437,chr1,162997753,163000142,10324,1e-10,.,.
chr1,162962237,162964617,chr1,162969920,162973892,10325,1e-10,.,.
chr1,162963323,162965414,chr1,162978107,162980709,10326,1e-10,.,.
chr1,162968493,162972764,chr1,162975258,162978696,10327,1e-10,.,.
chr1,162981669,162984286,chr1,162988614,162991324,10328,1e-10,.,.
chr1,163145520,163149251,chr1,163165091,163167074,10333,1e-10,.,.
chr1,163202095,163205042,chr1,163240359,163242343,10334,1e-10,.,.
chr1,163289673,163293551,chr1,163294689,163297907,10336,1e-10,.,.
chr1,163348600,163350634,chr1,163355962,163359263,10338,1e-10,.,.
chr1,163463625,163466209,chr1,163473817,163475878,10340,1e-10,.,.
chr1,163603503,163606669,chr1,163608719,163611896,10343,1e-10,.,.
chr1,163628142,163630713,chr1,163770838,163773608,10344,1e-10,.,.
chr1,163637344,163639663,chr1,163829047,163831531,10346,1e-10,.,.
chr1,163653390,163656560,chr1,163658950,163663612,10347,1e-10,.,.
chr1,163684659,163687106,chr1,163690004,163692848,10348,1e-10,.,.
chr1,163779588,163781750,chr1,163784515,163788216,10349,1e-10,.,.
chr1,163822925,163825586,chr1,163834131,163836465,10350,1e-10,.,.
chr1,163831545,163837242,chr1,164062334,164065210,10351,1e-10,.,.
chr1,163832893,163837591,chr1,163932771,163935457,10352,1e-10,.,.
chr1,163834161,163839299,chr1,164147404,164151858,10353,1e-10,.,.
chr1,163835712,163840716,chr1,163864627,163868323,10354,1e-10,.,.
chr1,163836316,163840692,chr1,164003357,164005669,10355,1e-10,.,.
chr1,163837381,163840599,chr1,164062498,164065674,10356,1e-10,.,.
chr1,163840144,163843724,chr1,163848347,163851473,10358,1e-10,.,.
chr1,163841684,163844249,chr1,163860929,163864368,10359,1e-10,.,.
chr1,163860027,163863491,chr1,164004294,164006630,10361,1e-10,.,.
chr1,163864384,163871001,chr1,164003347,164007657,10362,1e-10,.,.
chr1,163865431,163868206,chr1,164062374,164066643,10363,1e-10,.,.
chr1,163865901,163868908,chr1,163933004,163936357,10364,1e-10,.,.
chr1,163866601,163869463,chr1,163914558,163918652,10365,1e-10,.,.
chr1,163881961,163884977,chr1,163930845,163934339,10367,1e-10,.,.
chr1,163903519,163906026,chr1,163931614,163935581,10370,1e-10,.,.
chr1,163905921,163910260,chr1,163917432,163922249,10371,1e-10,.,.
chr1,163912723,163916110,chr1,163920112,163922444,10372,1e-10,.,.
chr1,163932903,163936342,chr1,164061962,164066870,10375,1e-10,.,.
chr1,163934144,163936262,chr1,163946173,163950366,10376,1e-10,.,.
chr1,163946807,163949364,chr1,163959761,163962876,10377,1e-10,.,.
chr1,163951403,163954715,chr1,164064018,164066744,10378,1.18e-10,.,.
chr1,163960437,163963245,chr1,164062347,164066524,10380,1e-10,.,.
chr1,163968522,163971371,chr1,164064079,164065666,10382,1e-10,.,.
chr1,163970912,163973635,chr1,164003893,164007720,10383,1e-10,.,.
chr1,163976737,163978843,chr1,164062858,164065400,10384,1.76e-10,.,.
chr1,163989520,163999958,chr1,164062062,164065844,10386,1e-10,.,.
chr1,164000346,164011614,chr1,164058044,164072253,10387,1e-10,.,.
chr1,164002504,164005091,chr1,164130065,164132749,10388,1e-10,.,.
chr1,164003105,164006803,chr1,164089202,164095611,10389,1e-10,.,.
chr1,164003307,164006258,chr1,164041644,164044617,10390,1e-10,.,.
chr1,164003322,164006716,chr1,164108110,164112429,10391,1e-10,.,.
chr1,164004681,164006581,chr1,164020909,164022687,10392,1e-10,.,.
chr1,164005359,164010400,chr1,164026370,164031959,10393,1e-10,.,.
chr1,164061614,164065466,chr1,164119994,164123815,10396,1e-10,.,.
chr1,164061884,164066010,chr1,164130181,164134111,10397,1e-10,.,.
chr1,164062732,164067129,chr1,164104507,164110999,10398,1e-10,.,.
chr1,164062842,164066122,chr1,164111065,164114849,10399,1e-10,.,.
chr1,164063049,164065297,chr1,164097512,164102696,10400,1e-10,.,.
chr1,164063084,164065578,chr1,164090724,164093792,10401,2.09e-09,.,.
chr1,164063142,164065761,chr1,164115105,164117641,10402,1e-10,.,.
chr1,164068985,164080434,chr1,164087469,164095047,10403,1e-10,.,.
chr1,164069435,164072767,chr1,164129497,164133186,10404,1e-10,.,.
chr1,164088699,164091700,chr1,164111008,164114700,10406,1e-10,.,.
chr1,164114222,164117164,chr1,164120280,164122976,10408,1e-10,.,.
chr1,164142909,164146584,chr1,164148506,164151886,10410,1e-10,.,.
chr1,164182404,164186431,chr1,164196744,164199133,10412,1e-10,.,.
chr1,164224382,164227853,chr1,164231279,164234287,10413,1e-10,.,.
chr1,164243414,164248321,chr1,164250105,164253371,10414,1e-10,.,.
chr1,164255478,164258591,chr1,164263959,164266443,10415,1e-10,.,.
chr1,164277529,164280539,chr1,164284078,164287374,10416,1e-10,.,.
chr1,164383917,164387823,chr1,164389728,164392485,10419,1e-10,.,.
chr1,164402199,164405092,chr1,164407479,164410448,10421,1e-10,.,.
chr1,164415187,164421711,chr1,164427515,164432291,10422,1e-10,.,.
chr1,164429251,164432174,chr1,164438863,164441608,10424,1e-10,.,.
chr1,164708212,164711333,chr1,164723329,164726779,10426,1e-10,.,.
chr1,164713443,164716004,chr1,164718290,164722235,10427,1e-10,.,.
chr1,164722161,164726520,chr1,164731938,164734953,10429,1e-10,.,.
chr1,164724245,164727335,chr1,164963363,164966382,10430,1e-10,.,.
chr1,164805088,164809692,chr1,164818146,164822166,10435,1e-10,.,.
chr1,164813441,164816218,chr1,164820471,164822439,10436,1e-10,.,.
chr1,164820630,164822409,chr1,164940078,164943029,10437,1e-10,.,.
chr1,164824184,164828204,chr1,164829749,164833675,10438,1e-10,.,.
chr1,164851066,164853285,chr1,164860277,164863044,10439,1e-10,.,.
chr1,164896794,164899347,chr1,164909615,164912452,10442,1e-10,.,.
chr1,164905783,164911632,chr1,164922694,164928604,10443,1e-10,.,.
chr1,164914357,164918853,chr1,164923868,164926371,10444,1e-10,.,.
chr1,164925726,164929037,chr1,164939972,164941530,10445,1e-10,.,.
chr1,164929463,164935166,chr1,164938547,164942386,10447,1e-10,.,.
chr1,164952776,164954800,chr1,164961097,164964679,10448,1e-10,.,.
chr1,165073033,165075157,chr1,165268265,165270910,10450,1e-10,.,.
chr1,165074544,165076554,chr1,165116031,165120132,10451,1e-10,.,.
chr1,165108227,165112254,chr1,165291653,165295357,10452,1e-10,.,.
chr1,165108840,165113051,chr1,165125247,165127056,10453,1e-10,.,.
chr1,165110185,165112991,chr1,165454968,165459399,10454,1e-10,.,.
chr1,165139676,165142561,chr1,165454115,165458381,10457,4.16e-10,.,.
chr1,165142995,165145944,chr1,165149995,165153680,10458,1e-10,.,.
chr1,165143571,165147411,chr1,165290875,165292909,10459,1e-10,.,.
chr1,165169607,165171750,chr1,165174478,165178080,10460,1e-10,.,.
chr1,165201121,165204296,chr1,165206044,165209221,10463,1e-10,.,.
chr1,165288249,165291811,chr1,165456847,165459936,10467,1.76e-10,.,.
chr1,165293148,165296246,chr1,165455071,165459720,10468,1e-10,.,.
chr1,165299203,165304079,chr1,165452680,165456472,10469,1e-10,.,.
chr1,165301774,165304890,chr1,165456981,165460077,10471,1e-10,.,.
chr1,165317348,165320631,chr1,165321730,165325856,10473,1e-10,.,.
chr1,165343443,165347050,chr1,165348449,165352761,10474,1e-10,.,.
chr1,165345270,165348696,chr1,165455532,165457731,10475,1e-10,.,.
chr1,165383586,165386379,chr1,165389459,165394044,10478,1e-10,.,.
chr1,165404220,165406667,chr1,165419090,165421427,10480,1e-10,.,.
chr1,165454301,165461179,chr1,165784596,165792101,10482,1e-10,.,.
chr1,165454533,165457486,chr1,165861744,165864819,10483,5.46e-07,.,.
chr1,165454692,165458482,chr1,165950252,165953463,10484,2.88e-09,.,.
chr1,165455129,165459812,chr1,165676397,165680543,10485,1e-10,.,.
chr1,165456086,165459395,chr1,165674308,165676227,10486,1.91e-10,.,.
chr1,165456545,165459551,chr1,165768305,165772091,10487,1.9e-09,.,.
chr1,165456734,165459815,chr1,165662799,165665817,10488,1.88e-10,.,.
chr1,165457706,165460417,chr1,165864810,165866483,10489,2.33e-08,.,.
chr1,165486131,165490136,chr1,165776482,165778236,10491,1e-10,.,.
chr1,165488708,165492012,chr1,165502462,165506252,10492,1e-10,.,.
chr1,165498659,165501289,chr1,165676816,165679556,10495,1e-10,.,.
chr1,165518382,165520761,chr1,165525972,165528186,10498,1e-10,.,.
chr1,165523542,165527373,chr1,165531081,165534613,10499,1e-10,.,.
chr1,165529180,165534145,chr1,165537577,165544403,10500,1e-10,.,.
chr1,165537389,165542302,chr1,165550373,165552363,10501,1e-10,.,.
chr1,165539520,165542464,chr1,165577402,165579699,10502,1e-10,.,.
chr1,165549702,165553751,chr1,165555026,165558761,10503,1e-10,.,.
chr1,165561933,165566795,chr1,165567893,165574536,10504,1e-10,.,.
chr1,165564973,165566953,chr1,165587207,165589120,10505,1e-10,.,.
chr1,165616702,165619371,chr1,165621824,165624846,10506,1e-10,.,.
chr1,165624805,165627274,chr1,165630602,165633668,10507,1e-10,.,.
chr1,165649295,165653530,chr1,165661038,165664259,10509,1e-10,.,.
chr1,165652707,165656668,chr1,165669102,165671816,10511,1e-10,.,.
chr1,165665866,165669534,chr1,165673070,165676481,10513,1e-10,.,.
chr1,165677069,165679867,chr1,165683534,165686293,10515,1e-10,.,.
chr1,165684064,165689118,chr1,165690686,165693762,10516,1e-10,.,.
chr1,165689710,165694302,chr1,165695826,165697955,10517,1e-10,.,.
chr1,165699232,165702606,chr1,165948804,165951841,10518,4.77e-10,.,.
chr1,165701029,165703489,chr1,165784393,165786929,10519,1e-10,.,.
chr1,165701976,165704998,chr1,165723011,165726410,10520,1e-10,.,.
chr1,165739672,165742818,chr1,165751534,165755198,10522,1e-10,.,.
chr1,165743200,165745991,chr1,165751940,165755413,10523,1e-10,.,.
chr1,165756161,165759782,chr1,165761681,165764435,10525,1e-10,.,.
chr1,165772319,165805679,chr1,165858496,165879462,10527,1e-10,.,.
chr1,165774085,165779943,chr1,165921562,165924405,10528,1e-10,.,.
chr1,165776490,165780310,chr1,165948435,165952175,10529,1e-10,.,.
chr1,165784405,165793889,chr1,165946792,165952056,10530,1e-10,.,.
chr1,165785098,165790795,chr1,165816091,165819702,10531,1e-10,.,.
chr1,165785515,165793307,chr1,165921492,165925239,10532,1e-10,.,.
chr1,165786979,165790714,chr1,165956551,165959451,10533,1.39e-08,.,.
chr1,165787090,165790906,chr1,165914269,165918210,10534,1e-10,.,.
chr1,165787381,165789534,chr1,165826929,165829428,10535,1e-10,.,.
chr1,165788197,165791291,chr1,165882167,165884136,10536,1e-10,.,.
chr1,165788274,165790448,chr1,165933541,165936597,10537,1e-10,.,.
chr1,165789502,165794458,chr1,165925900,165928622,10538,1e-10,.,.
chr1,165790249,165792625,chr1,165808726,165810426,10539,1e-10,.,.
chr1,165794544,165797819,chr1,165835816,165839056,10540,1e-10,.,.
chr1,165800662,165805354,chr1,165817036,165820877,10542,1e-10,.,.
chr1,165803019,165807505,chr1,165811297,165816841,10543,1e-10,.,.
chr1,165818213,165820694,chr1,165834705,165838963,10545,1e-10,.,.
chr1,165820205,165822917,chr1,165864078,165866270,10546,1.22e-10,.,.
