chrom,start,end,value
chr15,72976481,72976493,20
chr15,72976493,72976498,19
chr15,72976498,72976515,18
chr15,72976515,72976519,16
chr15,72976519,72976520,17
chr15,72976520,72976530,18
chr15,72976530,72976531,17
chr15,72976531,72976554,18
chr15,72976554,72976559,17
chr15,72976559,72976562,17
chr15,72976562,72976567,16
chr15,72976567,72976571,17
chr15,72976571,72976574,19
chr15,72976574,72976579,20
chr15,72976579,72976581,22
chr15,72976581,72976605,23
chr15,72976605,72976606,22
chr15,72976606,72976607,21
chr15,72976607,72976610,20
chr15,72976610,72976615,21
chr15,72976615,72976618,22
chr15,72976618,72976624,21
chr15,72976624,72976626,23
chr15,72976626,72976627,22
chr15,72976627,72976635,23
chr15,72976635,72976640,24
chr15,72976640,72976644,25
chr15,72976644,72976646,24
chr15,72976646,72976649,25
chr15,72976649,72976650,26
chr15,72976650,72976651,27
chr15,72976651,72976652,28
chr15,72976652,72976654,29
chr15,72976654,72976663,30
chr15,72976663,72976666,31
chr15,72976666,72976672,33
chr15,72976672,72976675,32
chr15,72976675,72976677,31
chr15,72976677,72976678,29
chr15,72976678,72976679,28
chr15,72976679,72976681,29
chr15,72976681,72976698,28
chr15,72976698,72976715,29
chr15,72976715,72976719,30
chr15,72976719,72976720,29
chr15,72976720,72976731,28
chr15,72976731,72976733,28
chr15,72976733,72976741,29
chr15,72976741,72976746,30
chr15,72976746,72976759,31
chr15,72976759,72976763,30
chr15,72976763,72976767,31
chr15,72976767,72976769,30
chr15,72976769,72976771,31
chr15,72976771,72976774,29
chr15,72976774,72976779,28
chr15,72976779,72976781,26
chr15,72976781,72976788,25
chr15,72976788,72976795,26
chr15,72976795,72976810,28
chr15,72976810,72976815,27
chr15,72976815,72976821,26
chr15,72976821,72976823,27
chr15,72976823,72976824,28
chr15,72976824,72976827,27
chr15,72976827,72976831,26
chr15,72976831,72976835,27
chr15,72976835,72976840,27
chr15,72976840,72976846,27
chr15,72976846,72976849,26
chr15,72976849,72976850,25
chr15,72976850,72976851,25
chr15,72976851,72976852,24
chr15,72976852,72976854,23
chr15,72976854,72976862,22
chr15,72976862,72976863,23
chr15,72976863,72976866,22
chr15,72976866,72976874,20
chr15,72976874,72976876,21
chr15,72976876,72976879,22
chr15,72976879,72976884,21
chr15,72976884,72976890,22
chr15,72976890,72976898,23
chr15,72976898,72976899,22
chr15,72976899,72976901,23
chr15,72976901,72976903,24
chr15,72976903,72976915,25
chr15,72976915,72976917,24
chr15,72976917,72976925,25
chr15,72976925,72976926,26
chr15,72976926,72976931,27
chr15,72976931,72976933,26
chr15,72976933,72976936,25
chr15,72976936,72976941,26
chr15,72976941,72976946,25
chr15,72976946,72976963,24
chr15,72976963,72976969,25
chr15,72976969,72976978,24
chr15,72976978,72976986,25
chr15,72976986,72976987,26
chr15,72976987,72976988,27
chr15,72976988,72976990,26
chr15,72976990,72976992,27
chr15,72976992,72976995,28
chr15,72976995,72977000,26
chr15,72977000,72977005,27
chr15,72977005,72977010,28
chr15,72977010,72977013,30
chr15,72977013,72977021,32
chr15,72977021,72977023,31
chr15,72977023,72977024,30
chr15,72977024,72977025,29
chr15,72977025,72977029,30
chr15,72977029,72977031,31
chr15,72977031,72977035,30
chr15,72977035,72977040,30
chr15,72977040,72977047,29
chr15,72977047,72977050,30
chr15,72977050,72977057,29
chr15,72977057,72977062,30
chr15,72977062,72977071,29
chr15,72977071,72977074,30
chr15,72977074,72977076,29
chr15,72977076,72977084,28
chr15,72977084,72977087,27
chr15,72977087,72977090,28
chr15,72977090,72977098,27
chr15,72977098,72977099,28
chr15,72977099,72977101,27
chr15,72977101,72977103,26
chr15,72977103,72977115,25
chr15,72977115,72977117,26
chr15,72977117,72977125,25
chr15,72977125,72977126,24
chr15,72977126,72977136,23
chr15,72977136,72977146,22
chr15,72977146,72977148,24
chr15,72977148,72977163,25
chr15,72977163,72977171,24
chr15,72977171,72977178,25
chr15,72977178,72977186,24
chr15,72977186,72977187,23
chr15,72977187,72977190,22
chr15,72977190,72977192,21
chr15,72977192,72977200,20
chr15,72977200,72977205,19
chr15,72977205,72977206,18
chr15,72977206,72977208,19
chr15,72977208,72977210,20
chr15,72977210,72977213,18
chr15,72977213,72977225,16
chr15,72977225,72977229,15
chr15,72977229,72977230,14
chr15,72977230,72977232,16
chr15,72977232,72977234,17
chr15,72977234,72977235,18
chr15,72977235,72977247,17
chr15,72977247,72977250,16
chr15,72977250,72977251,17
chr15,72977251,72977252,19
chr15,72977252,72977257,20
chr15,72977257,72977259,19
chr15,72977259,72977263,20
chr15,72977263,72977267,21
chr15,72977267,72977270,22
chr15,72977270,72977271,23
chr15,72977271,72977285,23
chr15,72977285,72977287,24
chr15,72977287,72977289,23
chr15,72977289,72977298,24
chr15,72977298,72977302,23
chr15,72977302,72977306,24
chr15,72977306,72977311,25
chr15,72977311,72977315,26
chr15,72977315,72977316,25
chr15,72977316,72977324,26
chr15,72977324,72977336,27
chr15,72977336,72977341,29
chr15,72977341,72977346,30
chr15,72977346,72977348,28
chr15,72977348,72977358,27
chr15,72977358,72977359,28
chr15,72977359,72977363,29
chr15,72977363,72977370,28
chr15,72977370,72977371,29
chr15,72977371,72977377,28
chr15,72977377,72977406,30
chr15,72977406,72977408,29
chr15,72977408,72977410,28
chr15,72977410,72977421,29
chr15,72977421,72977422,30
chr15,72977422,72977430,33
chr15,72977430,72977432,31
chr15,72977432,72977434,30
chr15,72977434,72977450,29
chr15,72977450,72977451,28
chr15,72977451,72977452,26
chr15,72977452,72977459,25
chr15,72977459,72977463,24
chr15,72977463,72977464,23
chr15,72977464,72977467,24
chr15,72977467,72977468,23
chr15,72977468,72977470,24
chr15,72977470,72977471,24
chr15,72977471,72977485,23
chr15,72977485,72977489,22
chr15,72977489,72977498,21
chr15,72977498,72977502,22
chr15,72977502,72977505,21
chr15,72977505,72977506,22
chr15,72977506,72977511,21
chr15,72977511,72977516,20
chr15,72977516,72977524,19
chr15,72977524,72977526,18
chr15,72977526,72977529,20
chr15,72977529,72977536,21
chr15,72977536,72977539,19
chr15,72977539,72977541,20
chr15,72977541,72977547,19
chr15,72977547,72977557,20
chr15,72977557,72977558,21
chr15,72977558,72977559,20
chr15,72977559,72977560,19
chr15,72977560,72977564,20
chr15,72977564,72977567,21
chr15,72977567,72977570,22
chr15,72977570,72977576,21
chr15,72977576,72977577,22
chr15,72977577,72977587,20
chr15,72977587,72977610,21
chr15,72977610,72977618,20
chr15,72977618,72977621,21
chr15,72977621,72977622,20
chr15,72977622,72977634,18
chr15,72977634,72977648,19
chr15,72977648,72977655,20
chr15,72977655,72977664,21
chr15,72977664,72977668,20
chr15,72977668,72977669,19
chr15,72977669,72977670,20
chr15,72977670,72977678,19
chr15,72977678,72977693,20
chr15,72977693,72977698,21
chr15,72977698,72977700,20
chr15,72977700,72977703,21
chr15,72977703,72977705,22
chr15,72977705,72977712,21
chr15,72977712,72977713,22
chr15,72977713,72977714,23
chr15,72977714,72977724,24
chr15,72977724,72977726,25
chr15,72977726,72977729,24
chr15,72977729,72977739,23
chr15,72977739,72977743,23
chr15,72977743,72977744,24
chr15,72977744,72977745,25
chr15,72977745,72977747,26
chr15,72977747,72977757,25
chr15,72977757,72977758,24
chr15,72977758,72977760,25
chr15,72977760,72977764,24
chr15,72977764,72977767,23
chr15,72977767,72977775,22
chr15,72977775,72977776,23
chr15,72977776,72977787,22
chr15,72977787,72977818,21
chr15,72977818,72977822,20
chr15,72977822,72977824,19
chr15,72977824,72977833,20
chr15,72977833,72977834,21
chr15,72977834,72977848,20
chr15,72977848,72977855,19
chr15,72977855,72977869,18
chr15,72977869,72977878,17
chr15,72977878,72977893,16
chr15,72977893,72977900,15
chr15,72977900,72977903,14
chr15,72977903,72977912,13
chr15,72977912,72977913,12
chr15,72977913,72977914,11
chr15,72977914,72977924,10
chr15,72977924,72977926,9
chr15,72977926,72977939,8
chr15,72977939,72977943,7
chr15,72977943,72977944,6
chr15,72977944,72977945,5
chr15,72977945,72977958,4
chr15,72977958,72977975,3
chr15,72977975,72978024,2
chr15,72978024,72978033,1
chr15,72978040,72978043,1
chr15,72978043,72978053,2
chr15,72978053,72978091,3
chr15,72978091,72978128,4
chr15,72978128,72978188,5
chr15,72978188,72978208,6
chr15,72978208,72978226,7
chr15,72978226,72978240,8
chr15,72978240,72978243,7
chr15,72978243,72978249,6
chr15,72978249,72978252,7
chr15,72978252,72978253,8
chr15,72978253,72978262,7
chr15,72978262,72978263,8
chr15,72978263,72978291,9
chr15,72978291,72978299,8
chr15,72978299,72978328,9
chr15,72978328,72978340,8
chr15,72978340,72978358,9
chr15,72978358,72978373,10
chr15,72978373,72978376,11
chr15,72978376,72978377,12
chr15,72978377,72978382,13
chr15,72978382,72978388,14
chr15,72978388,72978408,13
chr15,72978408,72978411,12
chr15,72978411,72978426,13
chr15,72978426,72978434,12
chr15,72978434,72978441,14
chr15,72978441,72978449,15
chr15,72978449,72978452,14
chr15,72978452,72978458,13
chr15,72978458,72978462,14
chr15,72978462,72978463,13
chr15,72978463,72978468,12
chr15,72978468,72978472,13
chr15,72978472,72978483,14
chr15,72978483,72978499,15
chr15,72978499,72978536,15
chr15,72978536,72978540,16
chr15,72978540,72978544,15
chr15,72978544,72978549,16
chr15,72978549,72978550,18
chr15,72978550,72978558,20
chr15,72978558,72978573,19
chr15,72978573,72978576,18
chr15,72978576,72978577,17
chr15,72978577,72978582,16
chr15,72978582,72978589,15
chr15,72978589,72978599,16
chr15,72978599,72978611,17
chr15,72978611,72978625,17
chr15,72978625,72978633,18
chr15,72978633,72978634,19
chr15,72978634,72978641,17
chr15,72978641,72978658,16
chr15,72978658,72978668,15
chr15,72978668,72978672,14
chr15,72978672,72978680,13
chr15,72978680,72978683,14
chr15,72978683,72978689,13
chr15,72978689,72978699,14
chr15,72978699,72978736,13
chr15,72978736,72978737,12
chr15,72978737,72978744,13
chr15,72978744,72978749,13
chr15,72978749,72978750,11
chr15,72978750,72978773,9
chr15,72978773,72978789,10
chr15,72978789,72978795,9
chr15,72978795,72978799,10
chr15,72978799,72978811,9
chr15,72978811,72978818,8
chr15,72978818,72978825,9
chr15,72978825,72978833,8
chr15,72978833,72978843,7
chr15,72978843,72978880,8
chr15,72978880,72978889,7
chr15,72978889,72978937,7
chr15,72978937,72978944,6
chr15,72978944,72978973,5
chr15,72978973,72978995,4
chr15,72978995,72979018,3
chr15,72979018,72979043,2
chr15,72979043,72979089,1
chr15,72979100,72979106,1
chr15,72979106,72979164,2
chr15,72979164,72979239,3
chr15,72979239,72979243,4
chr15,72979243,72979282,5
chr15,72979282,72979292,6
chr15,72979292,72979298,7
chr15,72979298,72979300,8
chr15,72979300,72979306,7
chr15,72979306,72979323,6
chr15,72979323,72979339,7
chr15,72979339,72979343,8
chr15,72979343,72979364,9
chr15,72979364,72979368,8
chr15,72979368,72979391,10
chr15,72979391,72979397,11
chr15,72979397,72979406,12
chr15,72979406,72979408,14
chr15,72979408,72979416,15
chr15,72979416,72979421,16
chr15,72979421,72979424,17
chr15,72979424,72979432,18
chr15,72979432,72979433,19
chr15,72979433,72979434,21
chr15,72979434,72979439,22
chr15,72979439,72979443,22
chr15,72979443,72979451,21
chr15,72979451,72979471,23
chr15,72979471,72979475,24
chr15,72979475,72979481,25
chr15,72979481,72979482,27
chr15,72979482,72979492,26
chr15,72979492,72979498,26
chr15,72979498,72979502,25
chr15,72979502,72979509,27
chr15,72979509,72979510,28
chr15,72979510,72979515,29
chr15,72979515,72979517,30
chr15,72979517,72979522,31
chr15,72979522,72979523,32
chr15,72979523,72979529,31
chr15,72979529,72979538,33
chr15,72979538,72979539,34
chr15,72979539,72979542,33
chr15,72979542,72979543,34
chr15,72979543,72979551,33
chr15,72979551,72979559,34
chr15,72979559,72979568,35
chr15,72979568,72979586,33
chr15,72979586,72979591,34
chr15,72979591,72979597,33
chr15,72979597,72979600,32
chr15,72979600,72979601,33
chr15,72979601,72979605,35
chr15,72979605,72979606,36
chr15,72979606,72979608,34
chr15,72979608,72979616,33
chr15,72979616,72979619,32
chr15,72979619,72979621,33
chr15,72979621,72979623,32
chr15,72979623,72979624,33
chr15,72979624,72979629,32
chr15,72979629,72979632,33
chr15,72979632,72979633,32
chr15,72979633,72979634,30
chr15,72979634,72979638,29
chr15,72979638,72979639,30
chr15,72979639,72979646,29
chr15,72979646,72979651,31
chr15,72979651,72979652,29
chr15,72979652,72979666,30
chr15,72979666,72979671,31
chr15,72979671,72979675,30
chr15,72979675,72979681,29
chr15,72979681,72979692,27
chr15,72979692,72979697,26
chr15,72979697,72979702,27
chr15,72979702,72979705,25
chr15,72979705,72979709,26
chr15,72979709,72979710,25
chr15,72979710,72979715,24
chr15,72979715,72979717,23
chr15,72979717,72979722,23
chr15,72979722,72979729,22
chr15,72979729,72979736,20
chr15,72979736,72979738,21
chr15,72979738,72979739,20
chr15,72979739,72979742,21
chr15,72979742,72979751,20
chr15,72979751,72979752,19
chr15,72979752,72979759,20
chr15,72979759,72979761,19
chr15,72979761,72979776,20
chr15,72979776,72979784,21
chr15,72979784,72979786,22
chr15,72979786,72979790,21
chr15,72979790,72979796,22
chr15,72979796,72979800,23
chr15,72979800,72979801,22
chr15,72979801,72979805,20
chr15,72979805,72979807,19
chr15,72979807,72979813,20
chr15,72979813,72979819,21
chr15,72979819,72979823,20
chr15,72979823,72979824,19
chr15,72979824,72979826,20
chr15,72979826,72979829,21
chr15,72979829,72979837,20
chr15,72979837,72979838,21
chr15,72979838,72979846,21
chr15,72979846,72979850,20
chr15,72979850,72979852,21
chr15,72979852,72979866,20
chr15,72979866,72979878,20
chr15,72979878,72979883,21
chr15,72979883,72979887,22
chr15,72979887,72979897,23
chr15,72979897,72979905,22
chr15,72979905,72979917,21
chr15,72979917,72979925,20
chr15,72979925,72979929,21
chr15,72979929,72979932,22
chr15,72979932,72979936,23
chr15,72979936,72979939,22
chr15,72979939,72979952,21
chr15,72979952,72979955,20
chr15,72979955,72979958,21
chr15,72979958,72979961,22
chr15,72979961,72979962,21
chr15,72979962,72979974,22
chr15,72979974,72979976,23
chr15,72979976,72979984,22
chr15,72979984,72979990,21
chr15,72979990,72979996,20
chr15,72979996,72980007,19
chr15,72980007,72980010,18
chr15,72980010,72980013,19
chr15,72980013,72980024,18
chr15,72980024,72980026,17
chr15,72980026,72980030,16
chr15,72980030,72980037,17
chr15,72980037,72980038,16
chr15,72980038,72980046,15
chr15,72980046,72980050,14
chr15,72980050,72980053,13
chr15,72980053,72980065,14
chr15,72980065,72980066,15
chr15,72980066,72980078,14
chr15,72980078,72980079,13
chr15,72980079,72980083,14
chr15,72980083,72980087,13
chr15,72980087,72980089,12
chr15,72980089,72980094,13
chr15,72980094,72980097,14
chr15,72980097,72980099,17
chr15,72980099,72980100,18
chr15,72980100,72980112,19
chr15,72980112,72980125,20
chr15,72980125,72980129,19
chr15,72980129,72980132,18
chr15,72980132,72980155,17
chr15,72980155,72980158,17
chr15,72980158,72980162,16
chr15,72980162,72980174,15
chr15,72980174,72980178,14
chr15,72980178,72980184,15
chr15,72980184,72980209,16
chr15,72980209,72980210,17
chr15,72980210,72980228,16
chr15,72980228,72980230,17
chr15,72980230,72980233,16
chr15,72980233,72980253,17
chr15,72980253,72980257,16
chr15,72980257,72980262,17
chr15,72980262,72980265,18
chr15,72980265,72980279,17
chr15,72980279,72980289,16
chr15,72980289,72980294,15
chr15,72980294,72980297,14
chr15,72980297,72980299,11
chr15,72980299,72980300,10
chr15,72980300,72980312,9
chr15,72980312,72980313,8
chr15,72980313,72980347,9
chr15,72980347,72980355,10
chr15,72980355,72980366,9
chr15,72980366,72980374,10
chr15,72980374,72980378,11
chr15,72980378,72980382,10
chr15,72980382,72980384,11
chr15,72980384,72980391,10
chr15,72980391,72980398,11
chr15,72980398,72980408,12
chr15,72980408,72980409,13
chr15,72980409,72980428,12
chr15,72980428,72980433,11
chr15,72980433,72980457,10
chr15,72980457,72980462,9
chr15,72980462,72980463,8
chr15,72980463,72980481,9
chr15,72980481,72980500,10
chr15,72980500,72980513,11
chr15,72980513,72980547,10
chr15,72980547,72980566,9
chr15,72980566,72980574,8
chr15,72980574,72980581,7
chr15,72980581,72980582,8
chr15,72980582,72980591,7
chr15,72980591,72980598,6
chr15,72980598,72980608,5
chr15,72980608,72980663,4
chr15,72980663,72980681,3
chr15,72980681,72980700,2
chr15,72980700,72980716,1
chr15,72980716,72980725,3
chr15,72980725,72980781,4
chr15,72980781,72980812,3
chr15,72980812,72980855,5
chr15,72980855,72980862,6
chr15,72980862,72980884,7
chr15,72980884,72980888,8
chr15,72980888,72980892,9
chr15,72980892,72980907,10
chr15,72980907,72980916,11
chr15,72980916,72980925,9
chr15,72980925,72980926,8
chr15,72980926,72980944,9
chr15,72980944,72980950,10
chr15,72980950,72981004,11
chr15,72981004,72981009,12
chr15,72981009,72981010,13
chr15,72981010,72981011,14
chr15,72981011,72981012,15
chr15,72981012,72981039,13
chr15,72981039,72981055,14
chr15,72981055,72981059,13
