chrom1,start1,end1,chrom2,start2,end2,name,score,strand1,strand2,samplenumber
chr16,167105,171771,chr16,332111,334891,,3.90209556626715,.,.,1
chr22,30194703,30221033,chr22,30391138,30394448,,3.90035671756329,.,.,1
chr22,31070683,31080950,chr22,30967360,30981094,,3.8950023972875,.,.,1
chrX,153227707,153237831,chrX,153633096,153639637,,3.88928615312477,.,.,1
chr19,59619224,59624479,chr19,59455903,59464090,,3.88823221134452,.,.,1
chr22,30194703,30221033,chr22,30677255,30681014,,3.88626354742346,.,.,1
chr21,32943241,32948936,chr21,33126908,33131932,,3.87820909443342,.,.,1
chr22,31520123,31536921,chr22,30967360,30981094,,3.87651654085496,.,.,1
chr5,131436755,131442223,chr5,132224265,132225103,,3.87551325378173,.,.,1
chr16,44233,50870,chr16,131222,134336,,3.87400489883936,.,.,1
chrX,152836072,152840257,chrX,153373187,153384148,,3.87357138146931,.,.,1
chr11,116242954,116262385,chr11,116400864,116410138,,3.871511738037,.,.,1
chr22,31190159,31195649,chr22,31139335,31142035,,3.86776353158965,.,.,1
chr16,52848,55913,chr16,332111,334891,,3.86601906620008,.,.,1
chr11,5656890,5663938,chr11,5576571,5579064,,3.86088892956856,.,.,1
chr19,59464634,59477864,chr19,59983379,59993806,,3.85191120634259,.,.,1
chr22,31782523,31789358,chr22,31024902,31038216,,3.84933611761787,.,.,1
chrX,153278853,153288579,chrX,153607386,153615794,,3.84362564509886,.,.,1
chr22,30342966,30373914,chr22,30159733,30166635,,3.83312398608327,.,.,1
chr22,30342966,30373914,chr22,31536921,31538968,,3.83257734260785,.,.,1
chr22,30244965,30260706,chr22,31799957,31800979,,3.83173441460464,.,.,1
chr11,1848271,1875064,chr11,2008879,2045965,,3.83034471052077,.,.,1
chr11,5426420,5431749,chr11,5179365,5181901,,3.8282654503604,.,.,1
chr22,30500492,30518129,chr22,31091732,31093368,,3.82221785740635,.,.,1
chr21,33903027,33914126,chr21,33126908,33131932,,3.81459109413923,.,.,1
chr22,30807762,30817457,chr22,31176948,31190159,,3.81184304355754,.,.,1
chr16,171771,185996,chr16,303869,310530,,3.81097396507015,.,.,1
chrX,153227707,153237831,chrX,153042012,153043827,,3.81001914139671,.,.,1
chr22,30668420,30672898,chr22,30480875,30484575,,3.807356765549,.,.,1
chrX,152867462,152883451,chrX,153633096,153639637,,3.80698795730195,.,.,1
chrX,153239474,153250280,chrX,153706298,153710119,,3.80386076910675,.,.,1
chr21,32943241,32948936,chr21,33491879,33492640,,3.80318776951302,.,.,1
chr16,60978061,60981908,chr16,60989453,60993484,,3.79043138177873,.,.,1
chr16,52848,55913,chr16,303869,310530,,3.78467864380463,.,.,1
chr22,30492110,30496713,chr22,30266958,30288600,,3.78022365226348,.,.,1
chr21,33672534,33683608,chr21,33126908,33131932,,3.7796994906145,.,.,1
chrX,152925295,152937723,chrX,153373187,153384148,,3.77772183265586,.,.,1
chr5,132174899,132181033,chr5,131884169,131890987,,3.77605531112498,.,.,1
chrX,153278853,153288579,chrX,153718251,153721666,,3.77589788048979,.,.,1
chr22,31208464,31216640,chr22,30817779,30824662,,3.76419207364603,.,.,1
chr16,192187,203355,chr16,421293,433295,,3.76035736675099,.,.,1
chr22,31080950,31091732,chr22,30817779,30824662,,3.75442596412619,.,.,1
chrX,153642663,153647910,chrX,153373187,153384148,,3.7490383167447,.,.,1
chr7,89625680,89633608,chr7,90486577,90494804,,3.7477642710486,.,.,1
chr22,30558866,30565273,chr22,30684828,30687874,,3.74369665247868,.,.,1
chr22,31250308,31257723,chr22,31354278,31360812,,3.73771096790434,.,.,1
chr16,120935,131222,chr16,100532,104689,,3.7376711108781,.,.,1
chr11,2142468,2152057,chr11,2000267,2004621,,3.73581457074654,.,.,1
chr22,31070683,31080950,chr22,31536921,31538968,,3.73307179855466,.,.,1
chr7,27204939,27208838,chr7,27220980,27224624,,3.73006505086898,.,.,1
chr5,131419089,131433094,chr5,131859048,131872607,,3.72976821699689,.,.,1
chr19,59359483,59369096,chr19,59554643,59558296,,3.72893666499496,.,.,1
chrX,152851751,152867462,chrX,153054680,153054962,,3.72311754787946,.,.,1
chr22,30668420,30672898,chr22,30430847,30432727,,3.7224638124908,.,.,1
chr22,31669333,31683583,chr22,31565139,31570300,,3.72044286195403,.,.,1
chr22,30622186,30624405,chr22,30266958,30288600,,3.72001101408871,.,.,1
chrX,153642663,153647910,chrX,153718251,153721666,,3.71425863507219,.,.,1
chr11,4734657,4745714,chr11,4989719,4994943,,3.71410612184805,.,.,1
chr11,5656890,5663938,chr11,4989719,4994943,,3.70655204670317,.,.,1
chr19,59292662,59312517,chr19,59092505,59096248,,3.70585442438745,.,.,1
chr19,59292662,59312517,chr19,59132505,59139797,,3.70023794002467,.,.,1
chr21,34164473,34178717,chr21,33405597,33412635,,3.6994044326231,.,.,1
chr11,116218409,116227183,chr11,116438206,116450217,,3.69689083995081,.,.,1
chr19,59573963,59585051,chr19,59096248,59099539,,3.69412118991363,.,.,1
chr11,1825814,1835870,chr11,1961771,1979757,,3.69289679694386,.,.,1
chr11,5175552,5179365,chr11,5354907,5363090,,3.6769334349133,.,.,1
chr19,59354851,59356566,chr19,59023585,59038113,,3.67366945743593,.,.,1
chr21,34164473,34178717,chr21,33133077,33149155,,3.6702683069624,.,.,1
chr19,59244631,59255541,chr19,59121219,59128706,,3.66867103564434,.,.,1
chr22,30558866,30565273,chr22,30266958,30288600,,3.66285686258074,.,.,1
chr21,33672534,33683608,chr21,33271251,33281121,,3.65849749053752,.,.,1
chr11,116242954,116262385,chr11,116453364,116460155,,3.65799324174912,.,.,1
chr21,34164473,34178717,chr21,33951463,33957548,,3.65329163487309,.,.,1
chr16,171771,185996,chr16,421293,433295,,3.64559547546441,.,.,1
chr22,30541896,30545168,chr22,30391138,30394448,,3.63547908257601,.,.,1
chr16,203355,217804,chr16,496515,499413,,3.63267231830786,.,.,1
chr22,31080950,31091732,chr22,30743914,30746530,,3.63022824722342,.,.,1
chr19,59356566,59359395,chr19,59455903,59464090,,3.62860184684854,.,.,1
chr19,59292662,59312517,chr19,59398546,59400757,,3.6252571918288,.,.,1
chr5,131419089,131433094,chr5,131721965,131729228,,3.62420800715373,.,.,1
chr22,30594718,30608135,chr22,30614948,30617956,,3.62034521537052,.,.,1
chr22,30133954,30137204,chr22,30266958,30288600,,3.62021573914441,.,.,1
chr22,30383085,30391138,chr22,30624405,30634383,,3.61686682489507,.,.,1
chr5,131750216,131752650,chr5,132224265,132225103,,3.61553412778011,.,.,1
chr22,30518129,30540582,chr22,30266958,30288600,,3.61466418020662,.,.,1
chrX,153680581,153687759,chrX,153373187,153384148,,3.59920739219691,.,.,1
chr22,30622186,30624405,chr22,31603392,31609610,,3.5980547441836,.,.,1
chrX,153408517,153424877,chrX,153373187,153384148,,3.597780009522,.,.,1
chr22,30133954,30137204,chr22,30155585,30159733,,3.58775521230382,.,.,1
chrX,152937723,152942664,chrX,153267522,153278853,,3.58693179899545,.,.,1
chr21,32879167,32893438,chr21,32709309,32709879,,3.58246758981764,.,.,1
chrX,153673343,153673908,chrX,153267522,153278853,,3.57778708300951,.,.,1
chr21,32879167,32893438,chr21,33165873,33179704,,3.57701351995967,.,.,1
chr11,5103184,5111484,chr11,5179365,5181901,,3.57529876584867,.,.,1
chrX,153655885,153658900,chrX,153718251,153721666,,3.57389110962591,.,.,1
chr22,31080950,31091732,chr22,31091732,31093368,,3.57142560137527,.,.,1
chr22,30807762,30817457,chr22,31427202,31433208,,3.57120736629473,.,.,1
chr11,116218409,116227183,chr11,116450217,116453364,,3.56876677323564,.,.,1
chr11,5103184,5111484,chr11,5306367,5312323,,3.56817071290132,.,.,1
chrX,153239474,153250280,chrX,153593300,153598105,,3.5631562058376,.,.,1
chr21,34018645,34034485,chr21,33527572,33539476,,3.55719304065704,.,.,1
chr22,31080950,31091732,chr22,30843817,30852138,,3.55552025946572,.,.,1
chr16,56692,64058,chr16,496515,499413,,3.55532475546121,.,.,1
chrX,153013886,153018495,chrX,153373187,153384148,,3.54896868885998,.,.,1
chr22,30594718,30608135,chr22,31091732,31093368,,3.54614826336828,.,.,1
chrX,153227707,153237831,chrX,153694100,153696253,,3.54581043854916,.,.,1
chrX,153940338,153946976,chrX,153793659,153801472,,3.54384270073369,.,.,1
chrX,152960928,152968284,chrX,153373187,153384148,,3.53999238768076,.,.,1
chrX,152893832,152907702,chrX,152968284,152976126,,3.53675608438816,.,.,1
chr11,5656890,5663938,chr11,5179365,5181901,,3.53629370944215,.,.,1
chr22,30291151,30306153,chr22,31583287,31592063,,3.53391869476842,.,.,1
chr7,115634608,115644334,chr7,116259832,116263562,,3.53016561200524,.,.,1
chr22,30622186,30624405,chr22,31601334,31603392,,3.52666025171952,.,.,1
chr21,33814570,33825334,chr21,33165873,33179704,,3.52555723225956,.,.,1
chr11,116242954,116262385,chr11,116419554,116428692,,3.52232054575359,.,.,1
chr21,33892891,33903027,chr21,33230020,33237193,,3.51679571194842,.,.,1
chr22,30594718,30608135,chr22,30373914,30380710,,3.51641343527514,.,.,1
chr22,30194703,30221033,chr22,31157003,31160758,,3.51601277340698,.,.,1
chr22,31190159,31195649,chr22,30859813,30868538,,3.50976183293846,.,.,1
chr22,30291151,30306153,chr22,30391138,30394448,,3.50911034186335,.,.,1
chr22,30342966,30373914,chr22,30843817,30852138,,3.49476879435097,.,.,1
chr22,31190159,31195649,chr22,30824662,30829630,,3.48943551938191,.,.,1
chrX,152937723,152942664,chrX,153373187,153384148,,3.4828681130649,.,.,1
chr19,59359483,59369096,chr19,59051049,59052998,,3.48224339919548,.,.,1
chrX,152851751,152867462,chrX,153639637,153641391,,3.48130261712712,.,.,1
chr16,44233,50870,chr16,332111,334891,,3.48009466191077,.,.,1
chr22,30166635,30177259,chr22,30634711,30642886,,3.47999637212223,.,.,1
chr22,30342966,30373914,chr22,30391138,30394448,,3.47620663181965,.,.,1
chr22,30807762,30817457,chr22,30266958,30288600,,3.47431707420294,.,.,1
chr7,27204939,27208838,chr7,27405719,27416247,,3.47417612751533,.,.,1
chr11,5103184,5111484,chr11,5263965,5267274,,3.47183977539319,.,.,1
chr22,30383085,30391138,chr22,31484607,31497707,,3.46871657607558,.,.,1
chr21,32943241,32948936,chr21,33412635,33421972,,3.46657909319505,.,.,1
chr22,31094253,31114733,chr22,30967360,30981094,,3.46584447338284,.,.,1
chr7,126796693,126806162,chr7,126090897,126094635,,3.46529684426014,.,.,1
chr22,31094253,31114733,chr22,30467554,30475079,,3.46247979128775,.,.,1
chr22,30342966,30373914,chr22,30137204,30152350,,3.45872631122465,.,.,1
chr5,131419089,131433094,chr5,132224265,132225103,,3.45743367260878,.,.,1
chr22,30342966,30373914,chr22,30585158,30591719,,3.45648485057461,.,.,1
chr7,89625680,89633608,chr7,90481023,90486577,,3.45626392488501,.,.,1
chrX,153669104,153673158,chrX,153373187,153384148,,3.45490750211912,.,.,1
chr16,203355,217804,chr16,289200,303869,,3.45378638640974,.,.,1
chr16,192187,203355,chr16,289200,303869,,3.44938160947672,.,.,1
chr11,5484295,5490445,chr11,5179365,5181901,,3.44872449790526,.,.,1
chr19,59573963,59585051,chr19,59455903,59464090,,3.44727029845183,.,.,1
chr16,44233,50870,chr16,496515,499413,,3.44567392253717,.,.,1
chr22,31094253,31114733,chr22,30159733,30166635,,3.43657681159239,.,.,1
chr16,60963885,60965172,chr16,60962548,60963885,,3.43635322281883,.,.,1
chr7,89928203,89937465,chr7,90502335,90512290,,3.43441825688783,.,.,1
chr22,30166635,30177259,chr22,30585158,30591719,,3.42823721080305,.,.,1
chr11,5199624,5207423,chr11,5313724,5320167,,3.41848173123259,.,.,1
chr19,59627808,59641287,chr19,59023585,59038113,,3.41271907844027,.,.,1
chr19,59359483,59369096,chr19,59398546,59400757,,3.41099941799481,.,.,1
chr19,59334971,59339599,chr19,59349045,59354851,,3.40604836961896,.,.,1
chr22,31080950,31091732,chr22,30859813,30868538,,3.40516989281194,.,.,1
chr22,30668420,30672898,chr22,30484575,30492110,,3.40436969230212,.,.,1
chr5,132030839,132038305,chr5,131884169,131890987,,3.40423847246554,.,.,1
chr22,31202511,31204561,chr22,30817779,30824662,,3.40199878081175,.,.,1
chr7,89625680,89633608,chr7,90395835,90397779,,3.40194663909516,.,.,1
chr11,5320167,5324866,chr11,5313247,5313724,,3.39522754005527,.,.,1
chr22,31094253,31114733,chr22,31554847,31560875,,3.39521372199297,.,.,1
chr11,5199624,5207423,chr11,5262059,5263965,,3.39519795432363,.,.,1
chr7,126677912,126687154,chr7,125964805,125976382,,3.39312630336086,.,.,1
chr22,30664260,30668420,chr22,30614948,30617956,,3.38995512761992,.,.,1
chr11,5490445,5498202,chr11,5238089,5245348,,3.3894671898837,.,.,1
chr16,167105,171771,chr16,131222,134336,,3.37738236362816,.,.,1
chr19,59163517,59190185,chr19,59455903,59464090,,3.3761084588018,.,.,1
chr21,32677258,32689036,chr21,32914010,32922848,,3.3721667315045,.,.,1
chr7,114069682,114075662,chr7,114670349,114676462,,3.370800063555,.,.,1
chr5,132236218,132238311,chr5,131884169,131890987,,3.37012666021981,.,.,1
chr7,90023425,90034489,chr7,90481023,90486577,,3.36965811961145,.,.,1
chr7,115634608,115644334,chr7,117438607,117451059,,3.36844229538593,.,.,1
chr16,353011,360926,chr16,100532,104689,,3.36627512889483,.,.,1
chr16,192187,203355,chr16,310530,314540,,3.3639463288509,.,.,1
chrX,152925295,152937723,chrX,153267522,153278853,,3.35693890222543,.,.,1
chrX,153054962,153061936,chrX,153593300,153598105,,3.35579001366441,.,.,1
chr16,61323233,61327066,chr16,60876856,60879766,,3.35524447001207,.,.,1
chr7,115634608,115644334,chr7,116406683,116412712,,3.35379691920622,.,.,1
chrX,153334906,153354770,chrX,153267522,153278853,,3.35369523648657,.,.,1
chr11,5677632,5689289,chr11,4977249,4989559,,3.35194369436648,.,.,1
chrX,153408517,153424877,chrX,152968284,152976126,,3.34924131321439,.,.,1
chr22,30308142,30313723,chr22,31286234,31293117,,3.34861228336139,.,.,1
chr21,33058850,33066796,chr21,33849433,33852290,,3.3441504485487,.,.,1
chr22,30291151,30306153,chr22,31091732,31093368,,3.34187747841026,.,.,1
chr22,30342966,30373914,chr22,30859813,30868538,,3.33840091316111,.,.,1
chr21,33876553,33880694,chr21,34195968,34196662,,3.33699236029175,.,.,1
chr22,30342966,30373914,chr22,30155585,30159733,,3.33224878195393,.,.,1
chr19,59359483,59369096,chr19,59403782,59407364,,3.32928736281087,.,.,1
chr19,59464634,59477864,chr19,59128706,59131425,,3.32913744344076,.,.,1
chr22,30342966,30373914,chr22,30817779,30824662,,3.32603988006627,.,.,1
chrX,152843591,152851751,chrX,152968284,152976126,,3.32509370550096,.,.,1
chrX,153666514,153669104,chrX,153373187,153384148,,3.32371814507307,.,.,1
chrX,153666514,153669104,chrX,153718251,153721666,,3.32203518846858,.,.,1
chr11,5103184,5111484,chr11,5238089,5245348,,3.31542303098462,.,.,1
chr11,5677632,5689289,chr11,5043612,5048867,,3.31197469517209,.,.,1
chr7,126857426,126863515,chr7,125964805,125976382,,3.2968449114065,.,.,1
chr19,59529698,59551309,chr19,59041023,59049650,,3.29529836360396,.,.,1
chr11,5199624,5207423,chr11,5229003,5229727,,3.29307203364053,.,.,1
chr16,61006071,61007142,chr16,61003397,61006071,,3.28145967606684,.,.,1
chr21,33025764,33038134,chr21,33849433,33852290,,3.27732097097139,.,.,1
chr22,31245608,31248105,chr22,30838598,30841253,,3.27627180853545,.,.,1
chrX,153227707,153237831,chrX,153582971,153589090,,3.27528028212383,.,.,1
chrX,153620662,153633096,chrX,153471216,153473548,,3.27148916933906,.,.,1
chr22,30807762,30817457,chr22,31157003,31160758,,3.27068112200652,.,.,1
chr7,115648831,115658204,chr7,116793757,116799657,,3.26777988964063,.,.,1
chr22,31094253,31114733,chr22,30458598,30467554,,3.25510824123671,.,.,1
chr16,60879766,60880485,chr16,60876856,60879766,,3.247812791996,.,.,1
chr5,132167601,132171030,chr5,132150586,132157878,,3.24180317087274,.,.,1
chrX,153389483,153408517,chrX,153001428,153006412,,3.24157934733132,.,.,1
chr5,131956127,131959567,chr5,132150586,132157878,,3.23778162598517,.,.,1
chrX,153660644,153666351,chrX,153718251,153721666,,3.23348231590674,.,.,1
chrX,152851751,152867462,chrX,153045679,153054680,,3.2281941293258,.,.,1
chr7,90062817,90066982,chr7,90471667,90481023,,3.22306802450499,.,.,1
chr7,116887586,116899362,chr7,117438607,117451059,,3.22165749508657,.,.,1
chrX,153185981,153190717,chrX,153706298,153710119,,3.22072544073344,.,.,1
chr7,115634608,115644334,chr7,116444567,116447115,,3.21724113959599,.,.,1
chr5,131419089,131433094,chr5,131797087,131806487,,3.21370016467936,.,.,1
chrX,153185981,153190717,chrX,153267522,153278853,,3.20976804331967,.,.,1
chrX,153666514,153669104,chrX,153714669,153715718,,3.20913371667717,.,.,1
chrX,153185981,153190717,chrX,152976977,152983578,,3.2037750561302,.,.,1
chr22,31250308,31257723,chr22,30391138,30394448,,3.20185644545587,.,.,1
chr22,31520123,31536921,chr22,30817779,30824662,,3.20105208007982,.,.,1
chr22,30500492,30518129,chr22,30817779,30824662,,3.1939169355166,.,.,1
chr21,34164473,34178717,chr21,33271251,33281121,,3.19377617561493,.,.,1
chr7,125873149,125875331,chr7,126351154,126356485,,3.19300949655403,.,.,1
chr21,33461676,33469189,chr21,33230020,33237193,,3.18910094222838,.,.,1
chr21,33461676,33469189,chr21,33108871,33115261,,3.1856258888391,.,.,1
chr11,5226377,5229003,chr11,5267274,5269927,,3.18226059163284,.,.,1
chr21,33862364,33864236,chr21,33849433,33852290,,3.17808398149493,.,.,1
chrX,153927307,153929997,chrX,153900035,153903403,,3.17094611752751,.,.,1
chr5,132184256,132198903,chr5,131884169,131890987,,3.17034477926092,.,.,1
chr11,5103184,5111484,chr11,5262059,5263965,,3.16977099747042,.,.,1
chr5,132058328,132066961,chr5,131884169,131890987,,3.16931957982385,.,.,1
chr19,59244631,59255541,chr19,59455903,59464090,,3.16739495414276,.,.,1
chrX,153408517,153424877,chrX,153694100,153696253,,3.16381713296236,.,.,1
chr16,171771,185996,chr16,86219,87751,,3.16178341658574,.,.,1
chr22,31250308,31257723,chr22,31560875,31562758,,3.16164781275574,.,.,1
chr22,31250308,31257723,chr22,31611002,31612103,,3.16135435351072,.,.,1
chrX,153239474,153250280,chrX,153042012,153043827,,3.15263353306642,.,.,1
chrX,153389483,153408517,chrX,152942664,152944374,,3.15084341711096,.,.,1
chr21,33719976,33729255,chr21,33126908,33131932,,3.15048763153709,.,.,1
chr16,44233,50870,chr16,310530,314540,,3.14915053262374,.,.,1
chr7,125873149,125875331,chr7,126465836,126473080,,3.14626327875265,.,.,1
chr11,2142468,2152057,chr11,2253614,2266216,,3.14526754084583,.,.,1
chr19,59464634,59477864,chr19,59132505,59139797,,3.14511051410806,.,.,1
chr11,116159095,116162741,chr11,116157189,116158980,,3.14473200761366,.,.,1
chr16,147784,163301,chr16,131222,134336,,3.14184589581566,.,.,1
chr16,56692,64058,chr16,332111,334891,,3.13462082971449,.,.,1
chr11,5663938,5668603,chr11,5576571,5579064,,3.13383322237002,.,.,1
chr22,31198055,31202511,chr22,30843817,30852138,,3.13058093040437,.,.,1
chrX,153647910,153654088,chrX,153706298,153710119,,3.12965502218275,.,.,1
chr21,33871623,33876355,chr21,33165873,33179704,,3.12410384011771,.,.,1
chr5,131750216,131752650,chr5,131820822,131830598,,3.12271786063019,.,.,1
chr11,5199624,5207423,chr11,5354907,5363090,,3.1198235545292,.,.,1
chr19,59244631,59255541,chr19,59051049,59052998,,3.1169215223325,.,.,1
chr16,61088263,61091693,chr16,61091693,61092982,,3.11599569455334,.,.,1
chrX,153952103,153958781,chrX,153373187,153384148,,3.11399712596669,.,.,1
chr22,30291151,30306153,chr22,30614948,30617956,,3.11197940386488,.,.,1
chr7,89928203,89937465,chr7,90462571,90468777,,3.10850437284432,.,.,1
chr11,5199624,5207423,chr11,5224943,5225696,,3.10710125919065,.,.,1
chr22,30342966,30373914,chr22,31157003,31160758,,3.10570258692785,.,.,1
